longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
3,16;0;105,56;Нет;Бюджетный;CC;32;Женский;Женат;2;82258,2;Остается
12,35;0;7,76;Да;Бюджетный;Auto;58;Женский;Одинокий;1;540,41;Остается
21,47;0;7,81;Да;Бюджетный;Auto;23;Женский;Женат;2;70032,2;Остается
3,22;0;35,93;Нет;Бесплатный;CC;71;Женский;Женат;2;80667,4;Уходит
20,82;0;15,02;Нет;Бюджетный;CC;87;Мужской;Одинокий;1;45476;Остается
1,64;0;5,92;Нет;Бюджетный;CH;40;Мужской;Одинокий;1;66296,1;Остается
9,65;0;108,82;Да;Бесплатный;CH;58;Женский;Женат;2;81711,9;Уходит
9,09;0;11,39;Нет;Бесплатный;CC;93;Женский;Одинокий;1;31240,3;Остается
10,82;0;36,75;Нет;Бюджетный;Auto;61;Мужской;Одинокий;2;66026;Остается
27,44;6,66;39,7;Нет;Бюджетный;CC;81;Женский;Женат;2;94159,9;Уходит
16,14;5,98;51,02;Нет;Бесплатный;Auto;33;Женский;Женат;2;85433,1;Уходит
23,5;4,92;59,85;Нет;Бесплатный;CC;21;Женский;Женат;0;64236,8;Уходит
28,84;0;51,14;Нет;Бесплатный;CC;92;Мужской;Одинокий;0;79872,6;Остается
12,01;0;62,23;Нет;Бюджетный;CH;67;Мужской;Одинокий;0;9448,62;Остается
27,44;6,66;39,7;Нет;Бюджетный;CC;81;Женский;Женат;2;94159,9;Уходит
22;0;66,59;Нет;Бюджетный;CH;50;Женский;Женат;0;70004,1;Уходит
2,41;0;50,51;Нет;Бюджетный;Auto;61;Женский;Женат;2;30998,8;Остается
29,97;0;105,66;Да;Бесплатный;CH;51;Женский;Женат;1;78231;Уходит
1,91;0;25,96;Нет;Бесплатный;CC;86;Женский;Одинокий;0;69350,5;Остается
0,44;0;234,6;Да;Бесплатный;CH;72;Мужской;Одинокий;1;95935,2;Остается
4,04;0;14,18;Да;Бюджетный;Auto;51;Женский;Женат;2;33790,9;Уходит
17,26;0;75,58;Нет;Бесплатный;Auto;91;Мужской;Одинокий;2;61766,7;Остается
16,85;0;134,44;Нет;Бюджетный;CH;82;Мужской;Одинокий;2;2271,11;Остается
7,68;0;22,61;Нет;Бесплатный;CC;57;Мужской;Женат;1;57272,7;Остается
3,74;0;15,13;Нет;Бюджетный;CC;68;Мужской;Женат;0;55059,2;Остается
0,83;0;25,12;Нет;Бесплатный;CC;64;Мужской;Одинокий;1;15822,6;Остается
13,24;0;81,58;Да;Бесплатный;CC;96;Мужской;Одинокий;2;57814,5;Остается
17,9;0;20,89;Нет;Бесплатный;CC;40;Мужской;Женат;0;77717,1;Остается
29,89;0,85;38,43;Да;Бюджетный;CC;85;Мужской;Одинокий;1;91100,6;Остается
27,37;0,2;48,9;Да;Бесплатный;CH;19;Женский;Одинокий;1;24896,1;Уходит
13,31;0;157,81;Да;Бесплатный;CH;84;Женский;Женат;1;83850,5;Уходит
17,45;4,94;49,92;Нет;Бесплатный;Auto;39;Женский;Женат;2;47902;Остается
25,72;0;73,71;Нет;Бюджетный;CC;67;Мужской;Одинокий;1;80982,7;Остается
28,79;0;107,57;Нет;Бюджетный;Auto;49;Мужской;Одинокий;0;9414,82;Остается
29,06;0,3;65,36;Нет;Бюджетный;CH;97;Мужской;Женат;0;39383,4;Остается
28,46;0;109,12;Да;Бюджетный;CC;65;Мужской;Женат;2;29609,7;Остается
18,88;0;105,81;Нет;Бесплатный;CC;82;Женский;Женат;2;89270,4;Остается
0;0;3,82;Да;Бесплатный;CC;19;Женский;Одинокий;1;44566,6;Уходит
12,79;0;17,18;Нет;Бюджетный;CC;72;Женский;Одинокий;2;63291,1;Уходит
23,49;0;41,39;Да;Бюджетный;CC;60;Мужской;Женат;0;20953,2;Остается
18,32;5,68;31,28;Нет;Бесплатный;CC;56;Мужской;Одинокий;0;44143,1;Уходит
2,47;4,41;107,7;Да;Бесплатный;CC;46;Женский;Одинокий;0;50451,6;Уходит
7,76;0;19,57;Да;Бюджетный;CC;52;Женский;Одинокий;0;15906;Уходит
12,29;5,13;88,64;Нет;Бюджетный;Auto;73;Женский;Женат;0;61438,2;Уходит
12,46;0;65,4;Да;Бюджетный;CC;33;Мужской;Женат;1;78877,5;Остается
1,18;0;33,62;Нет;Бюджетный;CC;80;Женский;Женат;1;86618,8;Уходит
20,87;0,86;19,78;Нет;Бюджетный;CC;86;Мужской;Одинокий;1;94188,3;Остается
19,28;2,03;14,38;Да;Бюджетный;Auto;30;Женский;Женат;2;85394;Уходит
18,67;0;12,22;Да;Бесплатный;CC;39;Женский;Женат;1;23012,6;Остается
10;0;101,67;Да;Бесплатный;CH;50;Мужской;Женат;1;19301,3;Остается
13,56;0;35,84;Нет;Бесплатный;Auto;77;Мужской;Женат;2;68704,3;Остается
1,72;0;12,86;Нет;Бюджетный;CC;32;Мужской;Одинокий;2;5565,43;Остается
10,44;0;127,43;Нет;Бюджетный;Auto;39;Мужской;Женат;1;88474,7;Остается
13,45;0;21,09;Нет;Бесплатный;Auto;77;Мужской;Одинокий;0;73850;Остается
8,19;0;190,78;Да;Бесплатный;CC;33;Женский;Одинокий;1;68339,3;Остается
12,5;0;74,93;Нет;Бюджетный;CC;55;Женский;Женат;2;7394,15;Остается
21,01;9,13;16,68;Да;Бесплатный;CC;62;Женский;Женат;2;8749,8;Уходит
29,54;0;98,26;Нет;Бюджетный;CC;50;Мужской;Одинокий;2;86905,4;Остается
20,46;0;6,73;Нет;Бесплатный;Auto;30;Женский;Женат;0;30174,2;Остается
1,49;0;86,03;Нет;Бюджетный;Auto;89;Женский;Одинокий;0;63092,2;Уходит
0;0;1,11;Нет;Бесплатный;CC;95;Женский;Одинокий;2;52997,5;Уходит
29,71;5,31;202,44;Нет;Бесплатный;CC;47;Женский;Женат;1;63778,3;Уходит
27,56;0;212,36;Нет;Бюджетный;Auto;65;Мужской;Одинокий;1;11520,3;Остается
0;0;2,25;Да;Бюджетный;CH;83;Мужской;Одинокий;0;91926;Уходит
21,01;0;37,85;Нет;Бесплатный;CH;37;Женский;Женат;2;53162,2;Остается
1,52;0;62,19;Нет;Бюджетный;CC;56;Мужской;Женат;2;46165,2;Остается
23,66;7,94;61;Нет;Бюджетный;Auto;49;Мужской;Женат;1;20478,6;Уходит
1,88;0;50,86;Нет;Бюджетный;CC;25;Женский;Женат;0;38950,5;Уходит
2,46;0;109,73;Нет;Бесплатный;Auto;23;Мужской;Женат;1;43457,9;Остается
2,87;0;262,92;Нет;Бюджетный;CC;39;Женский;Одинокий;0;58623,8;Остается
25,53;0,75;5,19;Нет;Бюджетный;CC;62;Мужской;Одинокий;0;96501,9;Остается
22,49;0;151,61;Да;Бесплатный;Auto;56;Мужской;Женат;2;85275;Остается
2,83;0;40,25;Да;Бесплатный;CC;49;Мужской;Одинокий;1;29894,4;Остается
29,94;0;48,61;Нет;Бесплатный;CC;56;Женский;Одинокий;1;49553,9;Уходит
10,23;8,01;139,48;Нет;Бесплатный;CC;77;Мужской;Женат;0;31650;Остается
10,47;0;33,16;Нет;Бесплатный;CC;44;Женский;Одинокий;0;44183,9;Уходит
19,79;0;126,65;Нет;Бесплатный;Auto;84;Мужской;Одинокий;2;27958,5;Остается
14,29;0;64,33;Нет;Бюджетный;CC;32;Мужской;Женат;2;24176,8;Остается
0;0;1,31;Нет;Бюджетный;Auto;64;Женский;Женат;1;1433,72;Уходит
12,21;0;52,97;Да;Бесплатный;Auto;31;Мужской;Одинокий;1;37832,6;Остается
0;0;2,27;Нет;Бюджетный;Auto;93;Мужской;Одинокий;0;44173,9;Уходит
14,64;0;11,21;Нет;Бюджетный;CC;48;Женский;Женат;2;85246,6;Уходит
11,59;0;94,89;Нет;Бюджетный;CC;96;Мужской;Одинокий;2;25826,4;Остается
8,49;0;50,03;Нет;Бюджетный;Auto;42;Женский;Одинокий;2;49776,2;Уходит
29,71;5,31;202,44;Нет;Бесплатный;CC;47;Женский;Женат;1;63778,3;Уходит
22,09;0,62;110,13;Нет;Бюджетный;CC;24;Женский;Женат;1;88663,4;Остается
25,14;0;88,04;Да;Бесплатный;CC;56;Мужской;Одинокий;2;61417,3;Остается
13,31;0;157,81;Да;Бесплатный;CH;84;Женский;Женат;1;83850,5;Уходит
0;0;3,62;Нет;Бюджетный;Auto;37;Женский;Женат;1;25541,8;Уходит
2,65;0;24,75;Нет;Бюджетный;CC;57;Мужской;Женат;0;28128,4;Остается
23,44;0;22,18;Да;Бюджетный;CC;97;Женский;Женат;1;95971,9;Уходит
22,3;0;11,05;Нет;Бесплатный;CC;33;Женский;Женат;2;29368,6;Остается
0,44;0;234,6;Да;Бесплатный;CH;72;Мужской;Одинокий;1;95935,2;Остается
0;0;1,31;Нет;Бесплатный;Auto;87;Женский;Женат;0;7657,96;Уходит
27,4;0;51,47;Нет;Бесплатный;Auto;69;Женский;Женат;2;63670,8;Уходит
13,11;0;55,16;Да;Бесплатный;CC;81;Женский;Женат;1;71668,2;Уходит
16,21;0;145,63;Нет;Бесплатный;CC;40;Женский;Одинокий;1;26756,6;Уходит
1,57;0;153,82;Нет;Бесплатный;CC;40;Женский;Одинокий;1;16463;Уходит
0;0;1,19;Да;Бесплатный;CC;48;Женский;Одинокий;2;60908,1;Уходит
16,5;6,43;59,5;Нет;Бесплатный;CH;41;Женский;Женат;0;89915;Уходит
3,13;0;25,06;Нет;Бесплатный;CC;63;Женский;Женат;2;84342,2;Остается
0;0;4,87;Нет;Бесплатный;CH;19;Мужской;Женат;0;76071,2;Уходит
3,28;0;8,22;Нет;Бюджетный;Auto;42;Мужской;Женат;0;57042,2;Остается
5,72;0;404,42;Нет;Бесплатный;CC;67;Женский;Одинокий;1;91347,1;Уходит
8,65;0;67,42;Да;Бюджетный;CC;40;Мужской;Одинокий;0;57482,7;Остается
9,7;1,2;12,18;Нет;Бюджетный;CC;33;Женский;Женат;0;2974,76;Уходит
18,81;0;86,99;Нет;Бюджетный;Auto;42;Женский;Одинокий;1;14740,1;Уходит
4,73;0;81,01;Нет;Бесплатный;Auto;33;Женский;Одинокий;2;1144,36;Остается
19,29;0;10,78;Да;Бюджетный;CC;57;Женский;Женат;0;81576,2;Уходит
21,47;0;54,46;Нет;Бесплатный;CH;64;Женский;Одинокий;2;62275,3;Уходит
0;0;1,04;Нет;Бесплатный;Auto;82;Женский;Одинокий;1;95877,7;Уходит
2,65;0;24,75;Нет;Бюджетный;CC;57;Мужской;Женат;0;28128,4;Остается
0;0;0,91;Нет;Бюджетный;CC;68;Мужской;Женат;2;17060,3;Уходит
24,6;0;30,2;Нет;Бюджетный;CH;58;Мужской;Женат;1;32981,6;Остается
1,6;7,6;22,54;Да;Бюджетный;CH;92;Мужской;Женат;0;92093;Остается
22,85;0;24,67;Да;Бесплатный;CH;48;Мужской;Одинокий;2;87381,8;Остается
12,15;0;116,59;Нет;Бесплатный;CH;79;Женский;Одинокий;2;43151,7;Уходит
2,5;0;24,99;Нет;Бюджетный;CH;92;Мужской;Женат;0;29518,8;Остается
0;0;4,33;Да;Бюджетный;CH;28;Женский;Женат;0;48631,3;Уходит
20,92;0;9,01;Да;Бюджетный;Auto;72;Женский;Одинокий;1;73338;Остается
16,14;0;56,41;Да;Бесплатный;Auto;90;Мужской;Женат;0;60550,5;Остается
5,99;0;136,39;Нет;Бюджетный;CC;77;Мужской;Одинокий;1;2743,69;Остается
7,81;0;33,17;Нет;Бесплатный;Auto;89;Женский;Одинокий;2;79133;Уходит
15,71;0;12,26;Нет;Бесплатный;CC;38;Мужской;Одинокий;2;52600;Остается
18,25;0;47,45;Нет;Бесплатный;Auto;25;Мужской;Женат;0;4592,8;Уходит
17,12;0;57,78;Нет;Бюджетный;CC;83;Женский;Женат;0;42491,4;Остается
25,01;0;22,26;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;93607,8;Остается
5,67;0;103,8;Нет;Бесплатный;CC;87;Женский;Женат;1;50290,7;Уходит
7,43;0;7,44;Нет;Бюджетный;CC;78;Женский;Женат;2;92103,8;Уходит
1,47;0;43,98;Нет;Бюджетный;CC;43;Женский;Одинокий;1;86252,8;Уходит
0;0;0,4;Нет;Бюджетный;CC;40;Женский;Женат;1;50290,7;Уходит
11,39;0;103,07;Да;Бюджетный;CC;68;Мужской;Одинокий;0;3409,01;Остается
0;0;2,86;Да;Бюджетный;Auto;59;Мужской;Женат;2;18686,3;Уходит
7,06;0;22;Нет;Бюджетный;CC;38;Женский;Женат;2;60060,5;Остается
27,57;0;37,29;Нет;Бюджетный;Auto;50;Мужской;Женат;2;14543,1;Остается
14,47;0;69,3;Нет;Бесплатный;CC;48;Мужской;Женат;0;58764,7;Остается
21,72;7,86;80,61;Нет;Бесплатный;CC;63;Мужской;Одинокий;0;90335,6;Уходит
27,33;0;25,11;Нет;Бюджетный;CC;95;Женский;Женат;2;46273,9;Остается
23,11;0;87,01;Нет;Бесплатный;CH;34;Женский;Женат;2;94024,1;Остается
5,18;5,64;112,81;Нет;Бесплатный;CH;34;Женский;Женат;1;73098,7;Уходит
24,82;0;79,35;Нет;Бюджетный;CC;25;Женский;Одинокий;1;7320,73;Уходит
17,34;0;9,32;Да;Бюджетный;CH;44;Женский;Одинокий;2;17689,2;Уходит
0;0;2,55;Нет;Бюджетный;CC;54;Мужской;Одинокий;2;63959,2;Уходит
3,94;0;7,53;Нет;Бюджетный;Auto;37;Женский;Одинокий;0;74018,4;Остается
20,29;0;76,05;Нет;Бесплатный;CC;76;Женский;Женат;1;12309,6;Уходит
0;0;3,93;Нет;Бюджетный;CC;88;Женский;Женат;2;58807,5;Уходит
16,42;0;39,75;Нет;Бюджетный;Auto;76;Мужской;Одинокий;1;24104,7;Остается
20,59;0;50,33;Нет;Бюджетный;CC;86;Женский;Женат;0;2530,76;Остается
7,88;7,99;189,93;Нет;Бюджетный;CH;27;Женский;Женат;2;90672,6;Остается
19,37;0;121,68;Да;Бюджетный;CH;59;Женский;Женат;0;29953,1;Уходит
8,6;0;117,99;Да;Бюджетный;CC;18;Мужской;Женат;0;1846,01;Уходит
29,22;0;35,14;Нет;Бесплатный;CH;27;Женский;Женат;2;22137;Уходит
1,16;0,09;77,72;Да;Бюджетный;Auto;34;Мужской;Одинокий;0;49728,7;Остается
